SegmentID,LongFrom,LatFrom,LongTo,LatTo,persons_injured,persons_killed,ped_injured,ped_killed,cyclists_injured,cyclists_killed,motorists_injured,motorists_killed,persons_KSI,ped_KSI,cyclist_KSI,motorist_KSI
137070,-73.78061699,40.65069697,-73.77369504,40.64755699,0,0,0,0,0,0,0,0,0,0,0,0
116850,-73.82289856,40.7636373,-73.81930135,40.76460466,0,0,0,0,0,0,0,0,0,0,0,0
106703,-73.77978968,40.7054563,-73.77582076,40.70537391,1,0,0,0,0,0,1,0,1,0,0,1
45534,-73.89877801,40.56115959,-73.89509989,40.56254265,0,0,0,0,0,0,0,0,0,0,0,0
114199,-73.89509989,40.56254265,-73.89027588,40.5643986,0,0,0,0,0,0,0,0,0,0,0,0
55373,-73.80943931,40.66704843,-73.80611012,40.66692109,1,0,0,0,0,0,1,0,1,0,0,1
59709,-73.76987328,40.66891066,-73.76624894,40.66851037,1,0,1,0,0,0,0,0,1,1,0,0
66284,-73.93161403,40.7368252,-73.92672345,40.73590641,1,0,0,0,0,0,1,0,1,0,0,1
76428,-73.8837812,40.7676754,-73.88028984,40.76941938,0,0,0,0,0,0,0,0,0,0,0,0
181415,-73.79360571,40.79675856,-73.79339841,40.79241062,0,0,0,0,0,0,0,0,0,0,0,0
184368,-73.82994496,40.63469845,-73.82866385,40.63121244,1,0,0,0,0,0,1,0,1,0,0,1
54686,-73.82951287,40.66533228,-73.82587382,40.66508392,1,0,0,0,0,0,1,0,1,0,0,1
194112,-73.82445121,40.78673001,-73.82530619,40.78306533,0,0,0,0,0,0,0,0,0,0,0,0
194369,-73.83008156,40.77429684,-73.83350676,40.77161912,0,0,0,0,0,0,0,0,0,0,0,0
9009717,-73.75081067,40.72899504,-73.74749693,40.73179105,0,0,0,0,0,0,0,0,0,0,0,0
194134,-73.8018379,40.71626222,-73.79796193,40.71716167,0,0,0,0,0,0,0,0,0,0,0,0
135449,-73.7913746,40.65614269,-73.79131571,40.65961022,0,1,0,0,0,0,0,1,1,0,0,1
54833,-73.82296101,40.66386014,-73.81836976,40.66327622,0,0,0,0,0,0,0,0,0,0,0,0
91333,-73.8275367,40.76646354,-73.82395033,40.7668872,0,0,0,0,0,0,0,0,0,0,0,0
115590,-73.8696364,40.71329757,-73.86207873,40.71220106,0,0,0,0,0,0,0,0,0,0,0,0
66785,-73.91693429,40.73529844,-73.90930552,40.73628728,0,0,0,0,0,0,0,0,0,0,0,0
169728,-73.82055923,40.60026138,-73.82440707,40.60059112,0,0,0,0,0,0,0,0,0,0,0,0
45794,-73.88201785,40.56869878,-73.8850829,40.57374368,0,0,0,0,0,0,0,0,0,0,0,0
58741,-73.79528038,40.66159636,-73.79535108,40.65773754,0,1,0,0,0,0,0,1,1,0,0,1
58741,-73.79528038,40.66159636,-73.79535108,40.65773754,0,1,0,0,0,0,0,1,1,0,0,1
58741,-73.79528038,40.66159636,-73.79535108,40.65773754,0,1,0,0,0,0,0,1,1,0,0,1
58741,-73.79528038,40.66159636,-73.79535108,40.65773754,0,1,0,0,0,0,0,1,1,0,0,1
58741,-73.79528038,40.66159636,-73.79535108,40.65773754,0,1,0,0,0,0,0,1,1,0,0,1
58741,-73.79528038,40.66159636,-73.79535108,40.65773754,0,1,0,0,0,0,0,1,1,0,0,1
66787,-73.90926003,40.73640318,-73.91690631,40.73538045,0,0,0,0,0,0,0,0,0,0,0,0
96893,-73.76793009,40.73789059,-73.76361225,40.73916841,0,0,0,0,0,0,0,0,0,0,0,0
59587,-73.77093232,40.66834022,-73.76655911,40.66785985,0,0,0,0,0,0,0,0,0,0,0,0
64060,-73.72984151,40.6655578,-73.7356709,40.66561356,0,0,0,0,0,0,0,0,0,0,0,0
103176,-73.7204858,40.76365281,-73.71691484,40.7614709,0,0,0,0,0,0,0,0,0,0,0,0
54393,-73.83133151,40.65274756,-73.82785389,40.6532524,0,0,0,0,0,0,0,0,0,0,0,0
59582,-73.77154461,40.66796327,-73.76675402,40.66743299,0,0,0,0,0,0,0,0,0,0,0,0
100695,-73.73972244,40.73903609,-73.73560787,40.74169622,0,0,0,0,0,0,0,0,0,0,0,0
122394,-73.83218249,40.78165887,-73.82770726,40.78166792,0,0,0,0,0,0,0,0,0,0,0,0
84003,-73.84324381,40.7553368,-73.8391233,40.75682806,2,0,0,0,0,0,2,0,2,0,0,2
169618,-73.8310005,40.58391543,-73.83450147,40.5829433,0,0,0,0,0,0,0,0,0,0,0,0
134585,-73.77369504,40.64755699,-73.76880304,40.64982023,1,0,0,0,0,0,1,0,1,0,0,1
194279,-73.86150422,40.68937247,-73.85810835,40.68988521,0,0,0,0,0,0,0,0,0,0,0,0
89869,-73.82810171,40.72779623,-73.82475205,40.72883496,0,0,0,0,0,0,0,0,0,0,0,0
91225,-73.82786346,40.76536261,-73.82372658,40.76582551,0,0,0,0,0,0,0,0,0,0,0,0
180555,-73.77041159,40.72597795,-73.77092603,40.72951021,0,0,0,0,0,0,0,0,0,0,0,0
62223,-73.75793937,40.6508533,-73.75465758,40.6490121,0,0,0,0,0,0,0,0,0,0,0,0
58622,-73.79708321,40.66547137,-73.79238366,40.66577852,0,0,0,0,0,0,0,0,0,0,0,0
74277,-73.89580697,40.74089322,-73.89250899,40.74128445,0,0,0,0,0,0,0,0,0,0,0,0
55689,-73.80122051,40.66527606,-73.79761238,40.66511253,0,0,0,0,0,0,0,0,0,0,0,0
122102,-73.89367393,40.71243002,-73.88877304,40.71228018,0,0,0,0,0,0,0,0,0,0,0,0
122102,-73.89367393,40.71243002,-73.88877304,40.71228018,0,0,0,0,0,0,0,0,0,0,0,0
122102,-73.89367393,40.71243002,-73.88877304,40.71228018,0,0,0,0,0,0,0,0,0,0,0,0
122102,-73.89367393,40.71243002,-73.88877304,40.71228018,0,0,0,0,0,0,0,0,0,0,0,0
122102,-73.89367393,40.71243002,-73.88877304,40.71228018,0,0,0,0,0,0,0,0,0,0,0,0
66992,-73.91023874,40.73433922,-73.90598353,40.73326568,0,0,0,0,0,0,0,0,0,0,0,0
66992,-73.91023874,40.73433922,-73.90598353,40.73326568,0,0,0,0,0,0,0,0,0,0,0,0
118097,-73.82336385,40.66061467,-73.81953423,40.66214676,0,0,0,0,0,0,0,0,0,0,0,0
9008739,-73.83373675,40.74351427,-73.83026729,40.74319003,0,0,0,0,0,0,0,0,0,0,0,0
190170,-73.91009768,40.5606815,-73.91025763,40.55731906,1,0,1,0,0,0,0,0,1,1,0,0
232649,-73.88519092,40.57371995,-73.8820866,40.56859809,0,0,0,0,0,0,0,0,0,0,0,0
232649,-73.88519092,40.57371995,-73.8820866,40.56859809,0,0,0,0,0,0,0,0,0,0,0,0
234750,-73.85234948,40.7540877,-73.85214794,40.75738415,1,0,0,0,0,0,1,0,1,0,0,1
234807,-73.81596559,40.71603956,-73.81022898,40.71610808,0,0,0,0,0,0,0,0,0,0,0,0
254429,-73.77924279,40.65454084,-73.77287619,40.65613046,0,0,0,0,0,0,0,0,0,0,0,0
254879,-73.74557064,40.6480079,-73.74311881,40.6421463,0,0,0,0,0,0,0,0,0,0,0,0
258593,-73.82584394,40.66338847,-73.82948716,40.66382454,0,0,0,0,0,0,0,0,0,0,0,0
258658,-73.83469017,40.67221422,-73.83181379,40.67557217,0,0,0,0,0,0,0,0,0,0,0,0
259275,-73.84954093,40.75345726,-73.84562647,40.75462569,1,0,0,0,0,0,1,0,1,0,0,1
259859,-73.90065875,40.76721143,-73.896102,40.76645469,0,0,0,0,0,0,0,0,0,0,0,0
259859,-73.90065875,40.76721143,-73.896102,40.76645469,0,0,0,0,0,0,0,0,0,0,0,0
259935,-73.77973871,40.74238709,-73.77565893,40.74299562,0,0,0,0,0,0,0,0,0,0,0,0
261392,-73.77369504,40.64755699,-73.79435805,40.64099499,0,0,0,0,0,0,0,0,0,0,0,0
261392,-73.77369504,40.64755699,-73.79435805,40.64099499,0,0,0,0,0,0,0,0,0,0,0,0
261392,-73.77369504,40.64755699,-73.79435805,40.64099499,0,0,0,0,0,0,0,0,0,0,0,0
275873,-73.85026357,40.7020422,-73.84156378,40.7011006,0,0,0,0,0,0,0,0,0,0,0,0
283593,-73.81117222,40.64904345,-73.8195154,40.65852266,0,0,0,0,0,0,0,0,0,0,0,0
284257,-73.76048633,40.6507943,-73.76526693,40.65247851,0,0,0,0,0,0,0,0,0,0,0,0
284257,-73.76048633,40.6507943,-73.76526693,40.65247851,0,0,0,0,0,0,0,0,0,0,0,0
284257,-73.76048633,40.6507943,-73.76526693,40.65247851,0,0,0,0,0,0,0,0,0,0,0,0
284257,-73.76048633,40.6507943,-73.76526693,40.65247851,0,0,0,0,0,0,0,0,0,0,0,0
284257,-73.76048633,40.6507943,-73.76526693,40.65247851,0,0,0,0,0,0,0,0,0,0,0,0
284257,-73.76048633,40.6507943,-73.76526693,40.65247851,0,0,0,0,0,0,0,0,0,0,0,0
284403,-73.78185125,40.64638328,-73.78540299,40.64423897,0,0,0,0,0,0,0,0,0,0,0,0
289345,-73.74536652,40.66640403,-73.74117817,40.66640295,0,0,0,0,0,0,0,0,0,0,0,0
289345,-73.74536652,40.66640403,-73.74117817,40.66640295,0,0,0,0,0,0,0,0,0,0,0,0
295021,-73.71410391,40.72675634,-73.71056286,40.72721887,0,0,0,0,0,0,0,0,0,0,0,0
298904,-73.89027542,40.55952495,-73.89656868,40.55778192,0,0,0,0,0,0,0,0,0,0,0,0
300745,-73.79481871,40.64625356,-73.78827499,40.650991,3,0,0,0,0,0,3,0,3,0,0,3
305838,-73.93769682,40.74523857,-73.93439987,40.74603456,3,0,0,0,0,0,3,0,3,0,0,3
307879,-73.87813371,40.7715417,-73.88484853,40.76804698,0,0,0,0,0,0,0,0,0,0,0,0
109535,-74.22333915,40.54902097,-74.22616915,40.55551535,1,0,1,0,0,0,0,0,1,1,0,0
3157,-74.17886744,40.53553517,-74.17704673,40.53205948,0,0,0,0,0,0,0,0,0,0,0,0
114733,-74.2067839,40.51407218,-74.21043538,40.511736,0,0,0,0,0,0,0,0,0,0,0,0
5749,-74.1660242,40.64025829,-74.16618742,40.63585388,1,0,0,0,0,0,1,0,1,0,0,1
9024296,-74.19551844,40.53418053,-74.19921827,40.53313756,0,0,0,0,0,0,0,0,0,0,0,0
110341,-74.13822934,40.57713909,-74.14178159,40.57625156,0,0,0,0,0,0,0,0,0,0,0,0
110341,-74.13822934,40.57713909,-74.14178159,40.57625156,0,0,0,0,0,0,0,0,0,0,0,0
108394,-74.23600138,40.53920867,-74.23245049,40.53862586,0,0,0,0,0,0,0,0,0,0,0,0
108394,-74.23600138,40.53920867,-74.23245049,40.53862586,0,0,0,0,0,0,0,0,0,0,0,0
194072,-74.06930143,40.60362511,-74.0733479,40.60500467,0,0,0,0,0,0,0,0,0,0,0,0
611,-74.23926673,40.52521075,-74.24396762,40.52495095,0,0,0,0,0,0,0,0,0,0,0,0
119799,-74.22394884,40.53083583,-74.22359063,40.52680311,0,0,0,0,0,0,0,0,0,0,0,0
12413,-74.12007828,40.62166704,-74.12373559,40.62097068,0,0,0,0,0,0,0,0,0,0,0,0
9010674,-74.16886362,40.59472809,-74.17556144,40.59836681,0,0,0,0,0,0,0,0,0,0,0,0
9010674,-74.16886362,40.59472809,-74.17556144,40.59836681,0,0,0,0,0,0,0,0,0,0,0,0
9010674,-74.16886362,40.59472809,-74.17556144,40.59836681,0,0,0,0,0,0,0,0,0,0,0,0
1686,-74.21196854,40.54329181,-74.2153048,40.54287055,0,0,0,0,0,0,0,0,0,0,0,0
1783,-74.20854809,40.53703249,-74.21183415,40.53666359,0,0,0,0,0,0,0,0,0,0,0,0
9587,-74.12730937,40.61422918,-74.13084888,40.61395353,0,0,0,0,0,0,0,0,0,0,0,0
5142,-74.18304104,40.60762171,-74.18729909,40.60259439,0,0,0,0,0,0,0,0,0,0,0,0
194074,-74.0689987,40.60439638,-74.07338096,40.60608932,0,0,0,0,0,0,0,0,0,0,0,0
194074,-74.0689987,40.60439638,-74.07338096,40.60608932,0,0,0,0,0,0,0,0,0,0,0,0
1174,-74.22848108,40.53683111,-74.23274734,40.53760671,0,0,0,0,0,0,0,0,0,0,0,0
610,-74.2392679,40.52502818,-74.23945948,40.52127942,0,0,0,0,0,0,0,0,0,0,0,0
3614,-74.16889214,40.54676528,-74.17223802,40.54632693,0,0,0,0,0,0,0,0,0,0,0,0
5131,-74.18606894,40.61773353,-74.18767893,40.61437958,0,0,0,0,0,0,0,0,0,0,0,0
9585,-74.12759862,40.61637291,-74.13107904,40.61609828,1,0,1,0,0,0,0,0,1,1,0,0
13654,-74.11022116,40.63473522,-74.10929927,40.6300402,0,0,0,0,0,0,0,0,0,0,0,0
159318,-74.23392087,40.52070288,-74.23344353,40.52467214,0,0,0,0,0,0,0,0,0,0,0,0
159841,-74.16951695,40.62114954,-74.17368384,40.62052874,2,0,0,0,0,0,2,0,2,0,0,2
159475,-74.20506288,40.55727788,-74.20930752,40.55616299,0,0,0,0,0,0,0,0,0,0,0,0
3479,-74.16908554,40.52656264,-74.17377032,40.52670428,0,0,0,0,0,0,0,0,0,0,0,0
5189,-74.17738905,40.6209494,-74.17894289,40.61636542,1,0,0,0,0,0,1,0,1,0,0,1
159350,-74.21203763,40.51090553,-74.21587398,40.5101092,0,0,0,0,0,0,0,0,0,0,0,0
9583,-74.12750057,40.61565567,-74.13099153,40.61536213,0,0,0,0,0,0,0,0,0,0,0,0
5157,-74.18235699,40.62748956,-74.17855171,40.62466108,0,0,0,0,0,0,0,0,0,0,0,0
1245,-74.22359083,40.52643427,-74.22725413,40.52587574,0,0,0,0,0,0,0,0,0,0,0,0
3612,-74.16873959,40.54605023,-74.17256639,40.5455989,3,0,0,0,0,0,3,0,3,0,0,3
5177,-74.18098458,40.6124559,-74.18767893,40.61437958,0,0,0,0,0,0,0,0,0,0,0,0
5177,-74.18098458,40.6124559,-74.18767893,40.61437958,0,0,0,0,0,0,0,0,0,0,0,0
1886,-74.20435357,40.53516059,-74.20767686,40.53424183,0,0,0,0,0,0,0,0,0,0,0,0
5120,-74.18834032,40.61703967,-74.18995669,40.6134696,0,0,0,0,0,0,0,0,0,0,0,0
119801,-74.15929458,40.54602155,-74.16345763,40.54377872,0,0,0,0,0,0,0,0,0,0,0,0
9594,-74.12788624,40.61851742,-74.1313563,40.61829423,0,0,0,0,0,0,0,0,0,0,0,0
9579,-74.12721307,40.61351109,-74.13077933,40.61326464,0,0,0,0,0,0,0,0,0,0,0,0
194075,-74.19389,40.56669968,-74.1999075,40.56085381,0,0,0,0,0,0,0,0,0,0,0,0
194273,-74.12216857,40.57093949,-74.125494,40.5728828,1,0,0,0,0,0,1,0,1,0,0,1
660,-74.23753373,40.54115053,-74.24616947,40.54228068,0,0,0,0,0,0,0,0,0,0,0,0
16234,-74.08472902,40.64746899,-74.08109228,40.64661151,0,0,0,0,0,0,0,0,0,0,0,0
16263,-74.08192236,40.63783304,-74.08654687,40.63715611,0,0,0,0,0,0,0,0,0,0,0,0
1888,-74.2040444,40.5344941,-74.20745985,40.5335488,0,0,0,0,0,0,0,0,0,0,0,0
3911,-74.19386151,40.56222232,-74.19769481,40.55888705,0,0,0,0,0,0,0,0,0,0,0,0
3911,-74.19386151,40.56222232,-74.19769481,40.55888705,0,0,0,0,0,0,0,0,0,0,0,0
3911,-74.19386151,40.56222232,-74.19769481,40.55888705,0,0,0,0,0,0,0,0,0,0,0,0
4590,-74.19232113,40.58491324,-74.19065285,40.57762382,1,0,0,0,0,0,1,0,1,0,0,1
9592,-74.12778809,40.61780326,-74.13125857,40.61757848,0,0,0,0,0,0,0,0,0,0,0,0
9590,-74.12769337,40.61708627,-74.13116473,40.61682133,0,0,0,0,0,0,0,0,0,0,0,0
13652,-74.11090412,40.63337329,-74.11020304,40.62987344,0,0,0,0,0,0,0,0,0,0,0,0
120540,-74.13851323,40.57778436,-74.14307472,40.57667851,0,0,0,0,0,0,0,0,0,0,0,0
118146,-74.23570905,40.53380202,-74.23232725,40.53339709,0,0,0,0,0,0,0,0,0,0,0,0
4605,-74.19343739,40.59009026,-74.19262227,40.5862279,0,0,0,0,0,0,0,0,0,0,0,0
5322,-74.16888894,40.62115114,-74.17326731,40.62183898,1,0,0,0,0,0,1,0,1,0,0,1
107893,-74.22378792,40.53719501,-74.22323491,40.53292183,0,0,0,0,0,0,0,0,0,0,0,0
889,-74.21806897,40.50966292,-74.22158272,40.50894336,1,0,0,0,0,0,1,0,1,0,0,1
4189,-74.17794544,40.56398337,-74.18139492,40.56523798,4,0,0,0,0,0,4,0,4,0,0,4
5647,-74.1802373,40.6377164,-74.18204483,40.63430848,0,0,0,0,0,0,0,0,0,0,0,0
5647,-74.1802373,40.6377164,-74.18204483,40.63430848,0,0,0,0,0,0,0,0,0,0,0,0
1872,-74.20372618,40.53382241,-74.20725532,40.53284027,0,0,0,0,0,0,0,0,0,0,0,0
159488,-74.20018592,40.55989735,-74.20506288,40.55727788,0,0,0,0,0,0,0,0,0,0,0,0
8070,-74.13408495,40.58638228,-74.13862036,40.58906444,0,0,0,0,0,0,0,0,0,0,0,0
8070,-74.13408495,40.58638228,-74.13862036,40.58906444,0,0,0,0,0,0,0,0,0,0,0,0
13087,-74.10133854,40.60672179,-74.0975614,40.60756019,1,0,1,0,0,0,0,0,1,1,0,0
109572,-74.22136985,40.55467239,-74.22616915,40.55551535,0,0,0,0,0,0,0,0,0,0,0,0
16101,-74.06068073,40.60669717,-74.0653722,40.6045098,1,0,0,0,1,0,0,0,1,0,1,0
13425,-74.08769174,40.61553515,-74.09098013,40.61657084,0,0,0,0,0,0,0,0,0,0,0,0
5648,-74.18080475,40.64081747,-74.18610079,40.64327122,0,0,0,0,0,0,0,0,0,0,0,0
5722,-74.16733309,40.64066806,-74.16745897,40.63718672,0,0,0,0,0,0,0,0,0,0,0,0
1550,-74.21343849,40.52959672,-74.21682691,40.5286472,0,0,0,0,0,0,0,0,0,0,0,0
4594,-74.19173777,40.58505296,-74.19039947,40.57942552,1,0,1,0,0,0,0,0,1,1,0,0
9581,-74.1274069,40.61493932,-74.13092039,40.61467551,0,0,0,0,0,0,0,0,0,0,0,0
3916,-74.19497462,40.56476704,-74.1987282,40.56116962,0,0,0,0,0,0,0,0,0,0,0,0
9522,-74.13336894,40.63155375,-74.13674238,40.62866254,2,0,0,0,0,0,2,0,2,0,0,2
13082,-74.10167211,40.60592024,-74.0977605,40.60679776,1,0,1,0,0,0,0,0,1,1,0,0
132685,-74.23532697,40.52512147,-74.2392679,40.52502818,0,0,0,0,0,0,0,0,0,0,0,0
132685,-74.23532697,40.52512147,-74.2392679,40.52502818,0,0,0,0,0,0,0,0,0,0,0,0
1187,-74.22887237,40.54660171,-74.23166871,40.55136321,0,0,0,0,0,0,0,0,0,0,0,0
5134,-74.18419644,40.62452073,-74.18804046,40.6211175,0,0,0,0,0,0,0,0,0,0,0,0
9011971,-74.22436272,40.53660198,-74.22402477,40.53288008,0,0,0,0,0,0,0,0,0,0,0,0
218798,-74.05217162,40.60414767,-74.04384055,40.60684005,0,0,0,0,0,0,0,0,0,0,0,0
227787,-74.1865133,40.63023475,-74.19215843,40.63323092,0,0,0,0,0,0,0,0,0,0,0,0
263270,-74.11709411,40.55412951,-74.11368435,40.55094808,0,0,0,0,0,0,0,0,0,0,0,0
273393,-74.21193706,40.54400929,-74.21556472,40.54360609,0,0,0,0,0,0,0,0,0,0,0,0
277036,-74.21796206,40.50539002,-74.21802398,40.50953491,1,0,0,0,0,0,1,0,1,0,0,1
277037,-74.21796206,40.50539002,-74.21373905,40.50740331,1,0,0,0,0,0,1,0,1,0,0,1
281063,-74.18875869,40.61150516,-74.18865574,40.60821048,0,0,0,0,0,0,0,0,0,0,0,0
281063,-74.18875869,40.61150516,-74.18865574,40.60821048,0,0,0,0,0,0,0,0,0,0,0,0
285120,-74.10411337,40.64357894,-74.10320948,40.63945488,0,0,0,0,0,0,0,0,0,0,0,0
285120,-74.10411337,40.64357894,-74.10320948,40.63945488,0,0,0,0,0,0,0,0,0,0,0,0
285120,-74.10411337,40.64357894,-74.10320948,40.63945488,0,0,0,0,0,0,0,0,0,0,0,0
285120,-74.10411337,40.64357894,-74.10320948,40.63945488,0,0,0,0,0,0,0,0,0,0,0,0
285120,-74.10411337,40.64357894,-74.10320948,40.63945488,0,0,0,0,0,0,0,0,0,0,0,0
196416,-74.11351709,40.55662846,-74.11007538,40.55330791,0,0,0,0,0,0,0,0,0,0,0,0
287855,-74.09264157,40.56703846,-74.09622105,40.56557473,0,0,0,0,0,0,0,0,0,0,0,0
289263,-74.07789895,40.64158515,-74.07699835,40.63785666,0,0,0,0,0,0,0,0,0,0,0,0
289272,-74.07884632,40.64199557,-74.07791514,40.63816101,1,0,1,0,0,0,0,0,1,1,0,0
290385,-74.18937291,40.6219964,-74.18511518,40.62555149,0,0,0,0,0,0,0,0,0,0,0,0
290389,-74.16848337,40.62156501,-74.17657683,40.62526111,5,0,0,0,0,0,5,0,5,0,0,5
290389,-74.16848337,40.62156501,-74.17657683,40.62526111,5,0,0,0,0,0,5,0,5,0,0,5
291675,-74.1933242,40.58503828,-74.19232899,40.58061661,0,0,0,0,0,0,0,0,0,0,0,0
292328,-74.12341594,40.59809314,-74.1262849,40.59345587,0,0,0,0,0,0,0,0,0,0,0,0
292328,-74.12341594,40.59809314,-74.1262849,40.59345587,0,0,0,0,0,0,0,0,0,0,0,0
292605,-74.18303787,40.63326662,-74.1794531,40.63225792,0,0,0,0,0,0,0,0,0,0,0,0
292830,-74.1963799,40.57426069,-74.19429393,40.56802458,0,0,0,0,0,0,0,0,0,0,0,0
292830,-74.1963799,40.57426069,-74.19429393,40.56802458,0,0,0,0,0,0,0,0,0,0,0,0
292830,-74.1963799,40.57426069,-74.19429393,40.56802458,0,0,0,0,0,0,0,0,0,0,0,0
292830,-74.1963799,40.57426069,-74.19429393,40.56802458,0,0,0,0,0,0,0,0,0,0,0,0
292830,-74.1963799,40.57426069,-74.19429393,40.56802458,0,0,0,0,0,0,0,0,0,0,0,0
292830,-74.1963799,40.57426069,-74.19429393,40.56802458,0,0,0,0,0,0,0,0,0,0,0,0
293005,-74.12195142,40.55058631,-74.12238573,40.54645845,1,0,0,0,0,0,1,0,1,0,0,1
293005,-74.12195142,40.55058631,-74.12238573,40.54645845,1,0,0,0,0,0,1,0,1,0,0,1
299859,-74.16981499,40.57073143,-74.16966211,40.56690049,1,0,1,0,0,0,0,0,1,1,0,0
309381,-74.23224305,40.5474593,-74.23594755,40.55188232,0,0,0,0,0,0,0,0,0,0,0,0